Date,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Revenue,Discount_Applied,Net_Revenue,Location,Sales_Channel,Promotion_Flag,Promotion_Type,Festival_Flag,Stockout_Flag,Restocked_Units,Spoilage_Units,Day_of_Week,Week_Number,Month,Temperature,Festival_Name
2024-08-06,CHOC100G,Milk Chocolate 100g,Chocolate,369,40,14760,5%,14022.0,Vadodara,Distributor,1,Discount,0,1,390,8,Tuesday,32,August,33.6,
2024-08-06,LASSI200ML,Sweet Lassi 200ml,Beverage,295,20,5900,0%,5900.0,Vadodara,Distributor,0,None,0,0,266,8,Tuesday,32,August,33.6,
2024-08-06,FLAVMILK200,Flavored Milk 200ml,Beverage,237,30,7110,10%,6399.0,Surat,Distributor,1,Discount,0,0,331,0,Tuesday,32,August,33.6,
2024-08-06,ICECREAM500,Ice Cream 500ml,Dessert,270,80,21600,0%,21600.0,Vadodara,Online,0,None,0,0,203,5,Tuesday,32,August,33.6,
2024-08-06,BUTTER250G,Salted Butter 250g,Butter,227,120,27240,5%,25878.0,Vadodara,Distributor,1,Discount,0,0,282,0,Tuesday,32,August,33.6,
2024-08-06,SHRIKHAND250,Shrikhand 250g,Dessert,362,60,21720,10%,19548.0,Rajkot,Distributor,1,Discount,0,1,210,5,Tuesday,32,August,33.6,
2024-08-07,MILK500ML,Toned Milk 500ml,Milk,314,25,7850,10%,7065.0,Vadodara,Online,1,Discount,0,1,310,4,Wednesday,32,August,33.5,
2024-08-07,CURD200G,Fresh Curd 200g,Curd,295,20,5900,0%,5900.0,Rajkot,Distributor,0,None,0,0,340,3,Wednesday,32,August,33.5,
2024-08-07,GHEE1L,Desi Ghee 1L,Ghee,333,450,149850,5%,142357.5,Rajkot,Online,1,Discount,0,1,334,0,Wednesday,32,August,33.5,
2024-08-07,PANEER250G,Paneer 250g,Paneer,323,90,29070,5%,27616.5,Vadodara,Retail,1,Discount,0,1,273,6,Wednesday,32,August,33.5,
2024-08-07,CHOC100G,Milk Chocolate 100g,Chocolate,361,40,14440,10%,12996.0,Surat,Online,1,Discount,0,1,234,1,Wednesday,32,August,33.5,
2024-08-07,LASSI200ML,Sweet Lassi 200ml,Beverage,272,20,5440,5%,5168.0,Surat,Online,1,Discount,0,0,393,7,Wednesday,32,August,33.5,
2024-08-07,FLAVMILK200,Flavored Milk 200ml,Beverage,293,30,8790,10%,7911.0,Surat,Online,1,Discount,0,0,328,4,Wednesday,32,August,33.5,
2024-08-07,ICECREAM500,Ice Cream 500ml,Dessert,299,80,23920,5%,22724.0,Ahmedabad,Distributor,1,Discount,0,0,376,2,Wednesday,32,August,33.5,
2024-08-07,BUTTER250G,Salted Butter 250g,Butter,273,120,32760,5%,31122.0,Vadodara,Online,1,Discount,0,0,370,1,Wednesday,32,August,33.5,
2024-08-07,SHRIKHAND250,Shrikhand 250g,Dessert,264,60,15840,10%,14256.0,Vadodara,Distributor,1,Discount,0,0,226,2,Wednesday,32,August,33.5,
2024-08-08,MILK500ML,Toned Milk 500ml,Milk,342,25,8550,5%,8122.5,Rajkot,Online,1,Discount,0,1,233,1,Thursday,32,August,35.1,
2024-08-08,CURD200G,Fresh Curd 200g,Curd,330,20,6600,10%,5940.0,Surat,Retail,1,Discount,0,1,218,3,Thursday,32,August,35.1,
2024-08-08,GHEE1L,Desi Ghee 1L,Ghee,279,450,125550,10%,112995.0,Surat,Distributor,1,Discount,0,0,246,4,Thursday,32,August,35.1,
2024-08-08,PANEER250G,Paneer 250g,Paneer,312,90,28080,10%,25272.0,Surat,Online,1,Discount,0,1,219,7,Thursday,32,August,35.1,
2024-08-08,CHOC100G,Milk Chocolate 100g,Chocolate,356,40,14240,5%,13528.0,Vadodara,Retail,1,Discount,0,1,277,5,Thursday,32,August,35.1,
2024-08-08,LASSI200ML,Sweet Lassi 200ml,Beverage,360,20,7200,0%,7200.0,Ahmedabad,Distributor,0,None,0,1,379,6,Thursday,32,August,35.1,
2024-08-08,FLAVMILK200,Flavored Milk 200ml,Beverage,362,30,10860,0%,10860.0,Surat,Retail,0,None,0,1,232,0,Thursday,32,August,35.1,
2024-08-08,ICECREAM500,Ice Cream 500ml,Dessert,235,80,18800,10%,16920.0,Vadodara,Distributor,1,Discount,0,0,231,6,Thursday,32,August,35.1,
2024-08-08,BUTTER250G,Salted Butter 250g,Butter,183,120,21960,5%,20862.0,Vadodara,Retail,1,Discount,0,0,315,3,Thursday,32,August,35.1,
2024-08-08,SHRIKHAND250,Shrikhand 250g,Dessert,279,60,16740,10%,15066.0,Surat,Online,1,Discount,0,0,389,7,Thursday,32,August,35.1,
2024-08-09,MILK500ML,Toned Milk 500ml,Milk,282,25,7050,5%,6697.5,Vadodara,Distributor,1,Discount,0,0,343,6,Friday,32,August,37.5,
2024-08-09,CURD200G,Fresh Curd 200g,Curd,309,20,6180,0%,6180.0,Rajkot,Distributor,0,None,0,0,223,1,Friday,32,August,37.5,
2024-08-09,GHEE1L,Desi Ghee 1L,Ghee,313,450,140850,10%,126765.0,Vadodara,Online,1,Discount,0,1,203,0,Friday,32,August,37.5,
2024-08-09,PANEER250G,Paneer 250g,Paneer,271,90,24390,5%,23170.5,Vadodara,Distributor,1,Discount,0,0,358,4,Friday,32,August,37.5,
2024-08-09,CHOC100G,Milk Chocolate 100g,Chocolate,389,40,15560,5%,14782.0,Rajkot,Retail,1,Discount,0,1,267,5,Friday,32,August,37.5,
2024-08-09,LASSI200ML,Sweet Lassi 200ml,Beverage,221,20,4420,10%,3978.0,Rajkot,Distributor,1,Discount,0,0,298,2,Friday,32,August,37.5,
2024-08-09,FLAVMILK200,Flavored Milk 200ml,Beverage,301,30,9030,0%,9030.0,Rajkot,Distributor,0,None,0,0,348,1,Friday,32,August,37.5,
2024-08-09,ICECREAM500,Ice Cream 500ml,Dessert,271,80,21680,10%,19512.0,Rajkot,Distributor,1,Discount,0,0,260,6,Friday,32,August,37.5,
2024-08-09,BUTTER250G,Salted Butter 250g,Butter,230,120,27600,0%,27600.0,Vadodara,Online,0,None,0,0,392,7,Friday,32,August,37.5,
2024-08-09,SHRIKHAND250,Shrikhand 250g,Dessert,249,60,14940,10%,13446.0,Ahmedabad,Online,1,Discount,0,0,238,3,Friday,32,August,37.5,
2024-08-10,MILK500ML,Toned Milk 500ml,Milk,372,25,9300,10%,8370.0,Vadodara,Distributor,1,Discount,0,1,219,0,Saturday,32,August,34.4,
2024-08-10,CURD200G,Fresh Curd 200g,Curd,287,20,5740,10%,5166.0,Vadodara,Retail,1,Discount,0,0,396,8,Saturday,32,August,34.4,
2024-08-10,GHEE1L,Desi Ghee 1L,Ghee,388,450,174600,0%,174600.0,Vadodara,Online,0,None,0,1,279,7,Saturday,32,August,34.4,
2024-08-10,PANEER250G,Paneer 250g,Paneer,279,90,25110,10%,22599.0,Rajkot,Online,1,Discount,0,0,252,7,Saturday,32,August,34.4,
2024-08-10,CHOC100G,Milk Chocolate 100g,Chocolate,248,40,9920,0%,9920.0,Rajkot,Distributor,0,None,0,0,296,4,Saturday,32,August,34.4,
2024-08-10,LASSI200ML,Sweet Lassi 200ml,Beverage,250,20,5000,5%,4750.0,Surat,Distributor,1,Discount,0,0,264,0,Saturday,32,August,34.4,
2024-08-10,FLAVMILK200,Flavored Milk 200ml,Beverage,294,30,8820,5%,8379.0,Ahmedabad,Retail,1,Discount,0,0,211,1,Saturday,32,August,34.4,
2024-08-10,ICECREAM500,Ice Cream 500ml,Dessert,231,80,18480,10%,16632.0,Surat,Online,1,Discount,0,0,342,6,Saturday,32,August,34.4,
2024-08-10,BUTTER250G,Salted Butter 250g,Butter,234,120,28080,0%,28080.0,Rajkot,Retail,0,None,0,0,220,0,Saturday,32,August,34.4,
2024-08-10,SHRIKHAND250,Shrikhand 250g,Dessert,262,60,15720,0%,15720.0,Rajkot,Online,0,None,0,0,290,4,Saturday,32,August,34.4,
2024-08-11,MILK500ML,Toned Milk 500ml,Milk,329,25,8225,10%,7402.5,Surat,Distributor,1,Discount,0,1,237,6,Sunday,32,August,35.2,
2024-08-11,CURD200G,Fresh Curd 200g,Curd,244,20,4880,5%,4636.0,Ahmedabad,Online,1,Discount,0,0,390,4,Sunday,32,August,35.2,
2024-08-11,GHEE1L,Desi Ghee 1L,Ghee,274,450,123300,5%,117135.0,Rajkot,Retail,1,Discount,0,0,360,8,Sunday,32,August,35.2,
2024-08-11,PANEER250G,Paneer 250g,Paneer,289,90,26010,5%,24709.5,Rajkot,Online,1,Discount,0,0,323,7,Sunday,32,August,35.2,
2024-08-11,CHOC100G,Milk Chocolate 100g,Chocolate,375,40,15000,0%,15000.0,Ahmedabad,Online,0,None,0,1,307,8,Sunday,32,August,35.2,
2024-08-11,LASSI200ML,Sweet Lassi 200ml,Beverage,227,20,4540,10%,4086.0,Ahmedabad,Distributor,1,Discount,0,0,353,5,Sunday,32,August,35.2,
2024-08-11,FLAVMILK200,Flavored Milk 200ml,Beverage,196,30,5880,10%,5292.0,Surat,Retail,1,Discount,0,0,215,8,Sunday,32,August,35.2,
2024-08-11,ICECREAM500,Ice Cream 500ml,Dessert,318,80,25440,10%,22896.0,Vadodara,Distributor,1,Discount,0,1,372,6,Sunday,32,August,35.2,
2024-08-11,BUTTER250G,Salted Butter 250g,Butter,235,120,28200,0%,28200.0,Surat,Retail,0,None,0,0,327,1,Sunday,32,August,35.2,
2024-08-11,SHRIKHAND250,Shrikhand 250g,Dessert,290,60,17400,5%,16530.0,Ahmedabad,Distributor,1,Discount,0,0,275,0,Sunday,32,August,35.2,
2024-08-12,MILK500ML,Toned Milk 500ml,Milk,228,25,5700,5%,5415.0,Ahmedabad,Distributor,1,Discount,0,0,211,0,Monday,33,August,33.9,
2024-08-12,CURD200G,Fresh Curd 200g,Curd,276,20,5520,0%,5520.0,Ahmedabad,Distributor,0,None,0,0,367,6,Monday,33,August,33.9,
2024-08-12,GHEE1L,Desi Ghee 1L,Ghee,284,450,127800,0%,127800.0,Ahmedabad,Retail,0,None,0,0,290,1,Monday,33,August,33.9,
2024-08-12,PANEER250G,Paneer 250g,Paneer,292,90,26280,10%,23652.0,Ahmedabad,Distributor,1,Discount,0,0,300,3,Monday,33,August,33.9,
2024-08-12,CHOC100G,Milk Chocolate 100g,Chocolate,295,40,11800,10%,10620.0,Surat,Online,1,Discount,0,0,257,5,Monday,33,August,33.9,
2024-08-12,LASSI200ML,Sweet Lassi 200ml,Beverage,317,20,6340,5%,6023.0,Surat,Online,1,Discount,0,1,349,6,Monday,33,August,33.9,
2024-08-12,FLAVMILK200,Flavored Milk 200ml,Beverage,284,30,8520,10%,7668.0,Surat,Online,1,Discount,0,0,308,8,Monday,33,August,33.9,
2024-08-12,ICECREAM500,Ice Cream 500ml,Dessert,245,80,19600,10%,17640.0,Surat,Online,1,Discount,0,0,284,3,Monday,33,August,33.9,
2024-08-12,BUTTER250G,Salted Butter 250g,Butter,279,120,33480,10%,30132.0,Vadodara,Distributor,1,Discount,0,0,261,2,Monday,33,August,33.9,
2024-08-12,SHRIKHAND250,Shrikhand 250g,Dessert,287,60,17220,0%,17220.0,Rajkot,Online,0,None,0,0,224,2,Monday,33,August,33.9,
2024-08-13,MILK500ML,Toned Milk 500ml,Milk,211,25,5275,5%,5011.25,Surat,Distributor,1,Discount,1,0,380,7,Tuesday,33,August,38.7,Independence Day
2024-08-13,CURD200G,Fresh Curd 200g,Curd,343,20,6860,5%,6517.0,Ahmedabad,Distributor,1,Discount,1,1,365,8,Tuesday,33,August,38.7,Independence Day
2024-08-13,GHEE1L,Desi Ghee 1L,Ghee,228,450,102600,10%,92340.0,Rajkot,Retail,1,Discount,1,0,352,4,Tuesday,33,August,38.7,Independence Day
2024-08-13,PANEER250G,Paneer 250g,Paneer,348,90,31320,0%,31320.0,Surat,Distributor,0,None,1,1,268,6,Tuesday,33,August,38.7,Independence Day
2024-08-13,CHOC100G,Milk Chocolate 100g,Chocolate,277,40,11080,10%,9972.0,Surat,Distributor,1,Discount,1,0,248,3,Tuesday,33,August,38.7,Independence Day
2024-08-13,LASSI200ML,Sweet Lassi 200ml,Beverage,366,20,7320,0%,7320.0,Surat,Online,0,None,1,1,295,7,Tuesday,33,August,38.7,Independence Day
2024-08-13,FLAVMILK200,Flavored Milk 200ml,Beverage,296,30,8880,5%,8436.0,Rajkot,Online,1,Discount,1,0,344,6,Tuesday,33,August,38.7,Independence Day
2024-08-13,ICECREAM500,Ice Cream 500ml,Dessert,292,80,23360,10%,21024.0,Rajkot,Online,1,Discount,1,0,353,0,Tuesday,33,August,38.7,Independence Day
2024-08-13,BUTTER250G,Salted Butter 250g,Butter,334,120,40080,5%,38076.0,Rajkot,Online,1,Discount,1,1,279,3,Tuesday,33,August,38.7,Independence Day
2024-08-13,SHRIKHAND250,Shrikhand 250g,Dessert,256,60,15360,5%,14592.0,Rajkot,Online,1,Discount,1,0,345,2,Tuesday,33,August,38.7,Independence Day
2024-08-14,MILK500ML,Toned Milk 500ml,Milk,255,25,6375,10%,5737.5,Vadodara,Distributor,1,Discount,1,0,381,4,Wednesday,33,August,33.0,Independence Day
2024-08-14,CURD200G,Fresh Curd 200g,Curd,213,20,4260,5%,4047.0,Vadodara,Online,1,Discount,1,0,382,5,Wednesday,33,August,33.0,Independence Day
2024-08-14,GHEE1L,Desi Ghee 1L,Ghee,333,450,149850,10%,134865.0,Rajkot,Retail,1,Discount,1,1,374,7,Wednesday,33,August,33.0,Independence Day
2024-08-14,PANEER250G,Paneer 250g,Paneer,267,90,24030,0%,24030.0,Ahmedabad,Retail,0,None,1,0,316,5,Wednesday,33,August,33.0,Independence Day
2024-08-14,CHOC100G,Milk Chocolate 100g,Chocolate,309,40,12360,5%,11742.0,Ahmedabad,Retail,1,Discount,1,0,361,0,Wednesday,33,August,33.0,Independence Day
2024-08-14,LASSI200ML,Sweet Lassi 200ml,Beverage,300,20,6000,5%,5700.0,Vadodara,Online,1,Discount,1,0,310,6,Wednesday,33,August,33.0,Independence Day
2024-08-14,FLAVMILK200,Flavored Milk 200ml,Beverage,297,30,8910,10%,8019.0,Ahmedabad,Distributor,1,Discount,1,0,362,2,Wednesday,33,August,33.0,Independence Day
2024-08-14,ICECREAM500,Ice Cream 500ml,Dessert,200,80,16000,10%,14400.0,Ahmedabad,Online,1,Discount,1,0,316,1,Wednesday,33,August,33.0,Independence Day
2024-08-14,BUTTER250G,Salted Butter 250g,Butter,219,120,26280,5%,24966.0,Vadodara,Distributor,1,Discount,1,0,364,1,Wednesday,33,August,33.0,Independence Day
2024-08-14,SHRIKHAND250,Shrikhand 250g,Dessert,359,60,21540,10%,19386.0,Surat,Distributor,1,Discount,1,1,242,2,Wednesday,33,August,33.0,Independence Day
2024-08-15,MILK500ML,Toned Milk 500ml,Milk,290,25,7250,10%,6525.0,Vadodara,Retail,1,Festival,1,0,377,8,Thursday,33,August,35.8,Independence Day
2024-08-15,CURD200G,Fresh Curd 200g,Curd,295,20,5900,0%,5900.0,Ahmedabad,Online,0,Festival,1,0,352,7,Thursday,33,August,35.8,Independence Day
2024-08-15,GHEE1L,Desi Ghee 1L,Ghee,311,450,139950,10%,125955.0,Ahmedabad,Retail,1,Festival,1,1,207,8,Thursday,33,August,35.8,Independence Day
2024-08-15,PANEER250G,Paneer 250g,Paneer,272,90,24480,5%,23256.0,Vadodara,Online,1,Festival,1,0,220,6,Thursday,33,August,35.8,Independence Day
2024-08-15,CHOC100G,Milk Chocolate 100g,Chocolate,325,40,13000,10%,11700.0,Surat,Distributor,1,Festival,1,0,329,2,Thursday,33,August,35.8,Independence Day
2024-08-15,LASSI200ML,Sweet Lassi 200ml,Beverage,262,20,5240,5%,4978.0,Ahmedabad,Online,1,Festival,1,0,394,5,Thursday,33,August,35.8,Independence Day
2024-08-15,FLAVMILK200,Flavored Milk 200ml,Beverage,255,30,7650,0%,7650.0,Vadodara,Distributor,0,Festival,1,0,264,5,Thursday,33,August,35.8,Independence Day
2024-08-15,ICECREAM500,Ice Cream 500ml,Dessert,272,80,21760,5%,20672.0,Surat,Distributor,1,Festival,1,0,313,2,Thursday,33,August,35.8,Independence Day
2024-08-15,BUTTER250G,Salted Butter 250g,Butter,243,120,29160,0%,29160.0,Surat,Distributor,0,Festival,1,0,293,7,Thursday,33,August,35.8,Independence Day
2024-08-15,SHRIKHAND250,Shrikhand 250g,Dessert,339,60,20340,0%,20340.0,Surat,Distributor,0,Festival,1,1,328,8,Thursday,33,August,35.8,Independence Day
2024-08-16,MILK500ML,Toned Milk 500ml,Milk,294,25,7350,0%,7350.0,Vadodara,Retail,0,None,0,0,339,0,Friday,33,August,41.3,
2024-08-16,CURD200G,Fresh Curd 200g,Curd,207,20,4140,5%,3933.0,Surat,Retail,1,Discount,0,0,360,6,Friday,33,August,41.3,
2024-08-16,GHEE1L,Desi Ghee 1L,Ghee,287,450,129150,10%,116235.0,Ahmedabad,Online,1,Discount,0,0,322,6,Friday,33,August,41.3,
2024-08-16,PANEER250G,Paneer 250g,Paneer,364,90,32760,5%,31122.0,Surat,Online,1,Discount,0,1,363,5,Friday,33,August,41.3,
2024-08-16,CHOC100G,Milk Chocolate 100g,Chocolate,324,40,12960,10%,11664.0,Surat,Retail,1,Discount,0,0,268,0,Friday,33,August,41.3,
2024-08-16,LASSI200ML,Sweet Lassi 200ml,Beverage,312,20,6240,5%,5928.0,Ahmedabad,Distributor,1,Discount,0,1,321,8,Friday,33,August,41.3,
2024-08-16,FLAVMILK200,Flavored Milk 200ml,Beverage,217,30,6510,5%,6184.5,Vadodara,Retail,1,Discount,0,0,375,7,Friday,33,August,41.3,
2024-08-16,ICECREAM500,Ice Cream 500ml,Dessert,286,80,22880,5%,21736.0,Surat,Retail,1,Discount,0,0,297,4,Friday,33,August,41.3,
2024-08-16,BUTTER250G,Salted Butter 250g,Butter,176,120,21120,5%,20064.0,Rajkot,Online,1,Discount,0,0,391,7,Friday,33,August,41.3,
2024-08-16,SHRIKHAND250,Shrikhand 250g,Dessert,209,60,12540,5%,11913.0,Ahmedabad,Online,1,Discount,0,0,260,5,Friday,33,August,41.3,
2024-08-17,MILK500ML,Toned Milk 500ml,Milk,371,25,9275,5%,8811.25,Surat,Online,1,Discount,1,1,338,6,Saturday,33,August,36.1,Raksha Bandhan
2024-08-17,CURD200G,Fresh Curd 200g,Curd,327,20,6540,0%,6540.0,Rajkot,Online,0,None,1,1,356,3,Saturday,33,August,36.1,Raksha Bandhan
2024-08-17,GHEE1L,Desi Ghee 1L,Ghee,234,450,105300,10%,94770.0,Vadodara,Online,1,Discount,1,0,208,2,Saturday,33,August,36.1,Raksha Bandhan
2024-08-17,PANEER250G,Paneer 250g,Paneer,322,90,28980,0%,28980.0,Surat,Retail,0,None,1,1,237,2,Saturday,33,August,36.1,Raksha Bandhan
2024-08-17,CHOC100G,Milk Chocolate 100g,Chocolate,237,40,9480,5%,9006.0,Surat,Online,1,Discount,1,0,258,6,Saturday,33,August,36.1,Raksha Bandhan
2024-08-17,LASSI200ML,Sweet Lassi 200ml,Beverage,267,20,5340,0%,5340.0,Vadodara,Retail,0,None,1,0,201,2,Saturday,33,August,36.1,Raksha Bandhan
2024-08-17,FLAVMILK200,Flavored Milk 200ml,Beverage,242,30,7260,10%,6534.0,Surat,Retail,1,Discount,1,0,400,0,Saturday,33,August,36.1,Raksha Bandhan
2024-08-17,ICECREAM500,Ice Cream 500ml,Dessert,322,80,25760,10%,23184.0,Vadodara,Online,1,Discount,1,1,305,3,Saturday,33,August,36.1,Raksha Bandhan
2024-08-17,BUTTER250G,Salted Butter 250g,Butter,232,120,27840,10%,25056.0,Ahmedabad,Online,1,Discount,1,0,380,8,Saturday,33,August,36.1,Raksha Bandhan
2024-08-17,SHRIKHAND250,Shrikhand 250g,Dessert,311,60,18660,10%,16794.0,Rajkot,Distributor,1,Discount,1,1,223,5,Saturday,33,August,36.1,Raksha Bandhan
2024-08-18,MILK500ML,Toned Milk 500ml,Milk,286,25,7150,10%,6435.0,Rajkot,Online,1,Discount,1,0,217,2,Sunday,33,August,33.4,Raksha Bandhan
2024-08-18,CURD200G,Fresh Curd 200g,Curd,298,20,5960,5%,5662.0,Vadodara,Retail,1,Discount,1,0,204,1,Sunday,33,August,33.4,Raksha Bandhan
2024-08-18,GHEE1L,Desi Ghee 1L,Ghee,293,450,131850,5%,125257.5,Surat,Online,1,Discount,1,0,356,7,Sunday,33,August,33.4,Raksha Bandhan
2024-08-18,PANEER250G,Paneer 250g,Paneer,261,90,23490,0%,23490.0,Vadodara,Online,0,None,1,0,345,1,Sunday,33,August,33.4,Raksha Bandhan
2024-08-18,CHOC100G,Milk Chocolate 100g,Chocolate,408,40,16320,5%,15504.0,Surat,Online,1,Discount,1,1,358,2,Sunday,33,August,33.4,Raksha Bandhan
2024-08-18,LASSI200ML,Sweet Lassi 200ml,Beverage,351,20,7020,10%,6318.0,Vadodara,Retail,1,Discount,1,1,383,6,Sunday,33,August,33.4,Raksha Bandhan
2024-08-18,FLAVMILK200,Flavored Milk 200ml,Beverage,332,30,9960,10%,8964.0,Ahmedabad,Retail,1,Discount,1,1,240,3,Sunday,33,August,33.4,Raksha Bandhan
2024-08-18,ICECREAM500,Ice Cream 500ml,Dessert,208,80,16640,0%,16640.0,Surat,Distributor,0,None,1,0,330,8,Sunday,33,August,33.4,Raksha Bandhan
2024-08-18,BUTTER250G,Salted Butter 250g,Butter,287,120,34440,0%,34440.0,Surat,Online,0,None,1,0,396,7,Sunday,33,August,33.4,Raksha Bandhan
2024-08-18,SHRIKHAND250,Shrikhand 250g,Dessert,299,60,17940,0%,17940.0,Ahmedabad,Online,0,None,1,0,279,6,Sunday,33,August,33.4,Raksha Bandhan
2024-08-19,MILK500ML,Toned Milk 500ml,Milk,358,25,8950,0%,8950.0,Surat,Retail,0,None,1,1,263,1,Monday,34,August,36.7,Raksha Bandhan
2024-08-19,CURD200G,Fresh Curd 200g,Curd,311,20,6220,5%,5909.0,Ahmedabad,Distributor,1,Discount,1,1,214,1,Monday,34,August,36.7,Raksha Bandhan
2024-08-19,GHEE1L,Desi Ghee 1L,Ghee,252,450,113400,10%,102060.0,Rajkot,Distributor,1,Discount,1,0,322,7,Monday,34,August,36.7,Raksha Bandhan
2024-08-19,PANEER250G,Paneer 250g,Paneer,315,90,28350,5%,26932.5,Vadodara,Distributor,1,Discount,1,1,340,8,Monday,34,August,36.7,Raksha Bandhan
2024-08-19,CHOC100G,Milk Chocolate 100g,Chocolate,381,40,15240,0%,15240.0,Vadodara,Online,0,None,1,1,298,5,Monday,34,August,36.7,Raksha Bandhan
2024-08-19,LASSI200ML,Sweet Lassi 200ml,Beverage,282,20,5640,0%,5640.0,Ahmedabad,Online,0,None,1,0,343,8,Monday,34,August,36.7,Raksha Bandhan
2024-08-19,FLAVMILK200,Flavored Milk 200ml,Beverage,241,30,7230,10%,6507.0,Ahmedabad,Retail,1,Discount,1,0,356,3,Monday,34,August,36.7,Raksha Bandhan
2024-08-19,ICECREAM500,Ice Cream 500ml,Dessert,328,80,26240,0%,26240.0,Surat,Retail,0,None,1,1,358,3,Monday,34,August,36.7,Raksha Bandhan
2024-08-19,BUTTER250G,Salted Butter 250g,Butter,203,120,24360,10%,21924.0,Vadodara,Online,1,Discount,1,0,304,6,Monday,34,August,36.7,Raksha Bandhan
2024-08-19,SHRIKHAND250,Shrikhand 250g,Dessert,255,60,15300,10%,13770.0,Rajkot,Online,1,Discount,1,0,227,1,Monday,34,August,36.7,Raksha Bandhan
2024-08-20,MILK500ML,Toned Milk 500ml,Milk,242,25,6050,10%,5445.0,Ahmedabad,Online,1,Discount,0,0,203,4,Tuesday,34,August,40.2,
2024-08-20,CURD200G,Fresh Curd 200g,Curd,340,20,6800,0%,6800.0,Ahmedabad,Retail,0,None,0,1,284,1,Tuesday,34,August,40.2,
2024-08-20,GHEE1L,Desi Ghee 1L,Ghee,269,450,121050,5%,114997.5,Surat,Retail,1,Discount,0,0,388,1,Tuesday,34,August,40.2,
2024-08-20,PANEER250G,Paneer 250g,Paneer,380,90,34200,0%,34200.0,Vadodara,Online,0,None,0,1,310,8,Tuesday,34,August,40.2,
2024-08-20,CHOC100G,Milk Chocolate 100g,Chocolate,336,40,13440,5%,12768.0,Ahmedabad,Distributor,1,Discount,0,0,247,8,Tuesday,34,August,40.2,
2024-08-20,LASSI200ML,Sweet Lassi 200ml,Beverage,334,20,6680,10%,6012.0,Ahmedabad,Distributor,1,Discount,0,1,314,0,Tuesday,34,August,40.2,
2024-08-20,FLAVMILK200,Flavored Milk 200ml,Beverage,246,30,7380,0%,7380.0,Rajkot,Retail,0,None,0,0,393,4,Tuesday,34,August,40.2,
2024-08-20,ICECREAM500,Ice Cream 500ml,Dessert,266,80,21280,0%,21280.0,Ahmedabad,Retail,0,None,0,0,259,3,Tuesday,34,August,40.2,
2024-08-20,BUTTER250G,Salted Butter 250g,Butter,248,120,29760,0%,29760.0,Vadodara,Retail,0,None,0,0,280,8,Tuesday,34,August,40.2,
2024-08-20,SHRIKHAND250,Shrikhand 250g,Dessert,392,60,23520,10%,21168.0,Rajkot,Retail,1,Discount,0,1,393,8,Tuesday,34,August,40.2,
2024-08-21,MILK500ML,Toned Milk 500ml,Milk,364,25,9100,5%,8645.0,Vadodara,Distributor,1,Discount,0,1,213,2,Wednesday,34,August,32.3,
2024-08-21,CURD200G,Fresh Curd 200g,Curd,338,20,6760,5%,6422.0,Ahmedabad,Distributor,1,Discount,0,1,200,5,Wednesday,34,August,32.3,
2024-08-21,GHEE1L,Desi Ghee 1L,Ghee,308,450,138600,5%,131670.0,Surat,Retail,1,Discount,0,0,356,3,Wednesday,34,August,32.3,
2024-08-21,PANEER250G,Paneer 250g,Paneer,238,90,21420,10%,19278.0,Vadodara,Retail,1,Discount,0,0,227,5,Wednesday,34,August,32.3,
2024-08-21,CHOC100G,Milk Chocolate 100g,Chocolate,345,40,13800,5%,13110.0,Vadodara,Distributor,1,Discount,0,0,297,3,Wednesday,34,August,32.3,
2024-08-21,LASSI200ML,Sweet Lassi 200ml,Beverage,286,20,5720,0%,5720.0,Ahmedabad,Online,0,None,0,0,384,6,Wednesday,34,August,32.3,
2024-08-21,FLAVMILK200,Flavored Milk 200ml,Beverage,353,30,10590,0%,10590.0,Vadodara,Retail,0,None,0,1,233,0,Wednesday,34,August,32.3,
2024-08-21,ICECREAM500,Ice Cream 500ml,Dessert,316,80,25280,10%,22752.0,Surat,Distributor,1,Discount,0,1,358,6,Wednesday,34,August,32.3,
2024-08-21,BUTTER250G,Salted Butter 250g,Butter,333,120,39960,10%,35964.0,Vadodara,Distributor,1,Discount,0,1,271,3,Wednesday,34,August,32.3,
2024-08-21,SHRIKHAND250,Shrikhand 250g,Dessert,304,60,18240,10%,16416.0,Ahmedabad,Distributor,1,Discount,0,0,309,8,Wednesday,34,August,32.3,
2024-08-22,MILK500ML,Toned Milk 500ml,Milk,177,25,4425,5%,4203.75,Vadodara,Distributor,1,Discount,0,0,285,6,Thursday,34,August,38.2,
2024-08-22,CURD200G,Fresh Curd 200g,Curd,271,20,5420,5%,5149.0,Surat,Online,1,Discount,0,0,376,0,Thursday,34,August,38.2,
2024-08-22,GHEE1L,Desi Ghee 1L,Ghee,248,450,111600,10%,100440.0,Ahmedabad,Distributor,1,Discount,0,0,202,8,Thursday,34,August,38.2,
2024-08-22,PANEER250G,Paneer 250g,Paneer,240,90,21600,10%,19440.0,Surat,Online,1,Discount,0,0,298,3,Thursday,34,August,38.2,
2024-08-22,CHOC100G,Milk Chocolate 100g,Chocolate,281,40,11240,0%,11240.0,Vadodara,Retail,0,None,0,0,261,2,Thursday,34,August,38.2,
2024-08-22,LASSI200ML,Sweet Lassi 200ml,Beverage,209,20,4180,5%,3971.0,Surat,Retail,1,Discount,0,0,343,3,Thursday,34,August,38.2,
